framework_short_name,lot_number,salesforce_id,supplier_name
RM1043iv,1,001b000003OCdPUAA1,Farsight Consulting Ltd
RM1043iv,2,001b000003OCdPUAA1,Farsight Consulting Ltd
RM1043iv,1,001b000003OCdpUAAT,NETCOMPANY UK LIMITED
RM1043iv,2,001b000003OCdpUAAT,NETCOMPANY UK LIMITED
RM1043iv,2,001b000003OCdPVAA1,Cassidian CyberSecurity Limited
RM1043iv,1,001b000003OCdPwAAL,Cognizant Worldwide Limited
RM1043iv,2,001b000003OCdPwAAL,Cognizant Worldwide Limited
RM1043iv,1,001b000003OCdQaAAL,SA Group Ltd
RM1043iv,2,001b000003OCdQaAAL,SA Group Ltd
RM1043iv,1,001b000003OCdQBAA1,FUTUREGOV. LTD
RM1043iv,2,001b000003OCdQBAA1,FUTUREGOV. LTD
RM1043iv,1,001b000003OCdQCAA1,Channel 3 Consulting LTD
RM1043iv,2,001b000003OCdQCAA1,Channel 3 Consulting LTD
RM1043iv,1,001b000003OCdQJAA1,Axis12 Ltd
RM1043iv,2,001b000003OCdQJAA1,Axis12 Ltd
RM1043iv,1,001b000003OCdQOAA1,Acuma Solutions Limited
RM1043iv,2,001b000003OCdQOAA1,Acuma Solutions Limited
RM1043iv,3,001b000003OCdQOAA1,Acuma Solutions Limited
RM1043iv,4,001b000003OCdQOAA1,Acuma Solutions Limited
RM1043iv,1,001b000003OCdqPAAT,Alpine Advantage Limited
RM1043iv,2,001b000003OCdqPAAT,Alpine Advantage Limited
RM1043iv,1,001b000003OCdR0AAL,Valtech Ltd
RM1043iv,2,001b000003OCdR0AAL,Valtech Ltd
RM1043iv,4,001b000003OCdR0AAL,Valtech Ltd
RM1043iv,1,001b000003OCdr1AAD,Henderson Scott Limited
RM1043iv,2,001b000003OCdr1AAD,Henderson Scott Limited
RM1043iv,2,001b000003OCdr5AAD,Ixydo Ltd
RM1043iv,1,001b000003OCdr7AAD,Manifesto Digital Limted
RM1043iv,1,001b000003OCdRaAAL,Mozaic-Services Ltd
RM1043iv,2,001b000003OCdRaAAL,Mozaic-Services Ltd
RM1043iv,1,001b000003OCdrDAAT,Stiona Software Ltd.,
RM1043iv,2,001b000003OCdrDAAT,Stiona Software Ltd.,
RM1043iv,1,001b000003OCdrfAAD,Lagom Strategy
RM1043iv,2,001b000003OCdrfAAD,Lagom Strategy
RM1043iv,1,001b000003OCdsDAAT,Be-IT Resourcing Limited
RM1043iv,2,001b000003OCdsDAAT,Be-IT Resourcing Limited
RM1043iv,4,001b000003OCdsDAAT,Be-IT Resourcing Limited
RM1043iv,1,001b000003OCdSfAAL,Shaping Cloud
RM1043iv,1,001b000003OCdSmAAL,Solirius Ltd
RM1043iv,2,001b000003OCdSmAAL,Solirius Ltd
RM1043iv,1,001b000003OCdSOAA1,Reply UK Ltd
RM1043iv,2,001b000003OCdSOAA1,Reply UK Ltd
RM1043iv,1,001b000003OCdsQAAT,Mason Advisory Limited
RM1043iv,2,001b000003OCdsQAAT,Mason Advisory Limited
RM1043iv,1,001b000003OCdSsAAL,STCS Limited
RM1043iv,2,001b000003OCdSsAAL,STCS Limited
RM1043iv,1,001b000003OCdSYAA1,Scroll LLP
RM1043iv,2,001b000003OCdSYAA1,Scroll LLP
RM1043iv,1,001b000003OCdtSAAT,Caution Your Blast Ltd
RM1043iv,2,001b000003OCdtSAAT,Caution Your Blast Ltd
RM1043iv,1,001b000003OCdttAAD,Keystream Healthcare Resources Ltd
RM1043iv,2,001b000003OCdttAAD,Keystream Healthcare Resources Ltd
RM1043iv,1,001b000003OCdtZAAT,Livework Studio Ltd
RM1043iv,2,001b000003OCdtZAAT,Livework Studio Ltd
RM1043iv,1,001b000003OCdUaAAL,Acuity Business Solutions
RM1043iv,2,001b000003OCdUaAAL,Acuity Business Solutions
RM1043iv,2,001b000003OCdUfAAL,Advent IM
RM1043iv,1,001b000003OCdugAAD,Empiric Solutions Limited
RM1043iv,2,001b000003OCdugAAD,Empiric Solutions Limited
RM1043iv,4,001b000003OCdugAAD,Empiric Solutions Limited
RM1043iv,1,001b000003OCdUgAAL,Affinity Digital (Tech) Ltd
RM1043iv,2,001b000003OCdUgAAL,Affinity Digital (Tech) Ltd
RM1043iv,1,001b000003OCdukAAD,Difrent Ltd
RM1043iv,2,001b000003OCdukAAD,Difrent Ltd
RM1043iv,4,001b000003OCdukAAD,Difrent Ltd
RM1043iv,1,001b000003OCduNAAT,ICNT Consulting Ltd
RM1043iv,2,001b000003OCduNAAT,ICNT Consulting Ltd
RM1043iv,4,001b000003OCduNAAT,ICNT Consulting Ltd
RM1043iv,1,001b000003OCduQAAT,Trinity
RM1043iv,2,001b000003OCduQAAT,Trinity
RM1043iv,1,001b000003OCdUXAA1,6point6 Ltd
RM1043iv,2,001b000003OCdUXAA1,6point6 Ltd
RM1043iv,1,001b000003OCdVAAA1,BMT DEFENCE AND SECURITY UK LIMITED
RM1043iv,2,001b000003OCdVAAA1,BMT DEFENCE AND SECURITY UK LIMITED
RM1043iv,1,001b000003OCdVfAAL,Computer Task Group UK Limited
RM1043iv,2,001b000003OCdVfAAL,Computer Task Group UK Limited
RM1043iv,1,001b000003OCdW1AAL,Digirati
RM1043iv,2,001b000003OCdW1AAL,Digirati
RM1043iv,3,001b000003OCdW1AAL,Digirati
RM1043iv,1,001b000003OCdWbAAL,FDM Group
RM1043iv,2,001b000003OCdWbAAL,FDM Group
RM1043iv,1,001b000003OCdWoAAL,Healthcare Clinical Informatics Ltd
RM1043iv,2,001b000003OCdWoAAL,Healthcare Clinical Informatics Ltd
RM1043iv,1,001b000003OCdWTAA1,eSynergy Solutions Limited
RM1043iv,2,001b000003OCdWTAA1,eSynergy Solutions Limited
RM1043iv,4,001b000003OCdWTAA1,eSynergy Solutions Limited
RM1043iv,1,001b000003OCdxEAAT,Access Computer Consulting plc
RM1043iv,2,001b000003OCdxEAAT,Access Computer Consulting plc
RM1043iv,4,001b000003OCdxEAAT,Access Computer Consulting plc
RM1043iv,2,001b000003OCdxfAAD,SThree Partnership LLP
RM1043iv,1,001b000003OCdxKAAT,SMART CO CONSULTING LIMITED
RM1043iv,2,001b000003OCdxKAAT,SMART CO CONSULTING LIMITED
RM1043iv,1,001b000003OCdXmAAL,JUMAR SOLUTIONS LIMITED
RM1043iv,2,001b000003OCdXmAAL,JUMAR SOLUTIONS LIMITED
RM1043iv,1,001b000003OCdXNAA1,Keytree Ltd
RM1043iv,2,001b000003OCdXNAA1,Keytree Ltd
RM1043iv,1,001b000003OCdxnAAD,Real Time Consultants
RM1043iv,2,001b000003OCdxnAAD,Real Time Consultants
RM1043iv,2,001b000003OCdXnAAL,Jupiter Consulting Services Limited
RM1043iv,1,001b000003OCdxPAAT,Interact Consulting Limited
RM1043iv,2,001b000003OCdxPAAT,Interact Consulting Limited
RM1043iv,1,001b000003OCdY1AAL,M4 Managed Services International Limited
RM1043iv,2,001b000003OCdY1AAL,M4 Managed Services International Limited
RM1043iv,1,001b000003OCdy2AAD,ANSWER DIGITAL LIMITED
RM1043iv,2,001b000003OCdy2AAD,ANSWER DIGITAL LIMITED
RM1043iv,4,001b000003OCdy2AAD,ANSWER DIGITAL LIMITED
RM1043iv,1,001b000003OCdy5AAD,Capri Consulting Ltd
RM1043iv,2,001b000003OCdy5AAD,Capri Consulting Ltd
RM1043iv,4,001b000003OCdy5AAD,Capri Consulting Ltd
RM1043iv,1,001b000003OCdYDAA1,Mercator IT Solutions Ltd
RM1043iv,2,001b000003OCdYDAA1,Mercator IT Solutions Ltd
RM1043iv,1,001b000003OCdyHAAT,Nile HQ Ltd
RM1043iv,2,001b000003OCdyHAAT,Nile HQ Ltd
RM1043iv,1,001b000003OCdYkAAL,Version 1 Solutions Ltd
RM1043iv,2,001b000003OCdYkAAL,Version 1 Solutions Ltd
RM1043iv,1,001b000003OCdYMAA1,Nautilus Consulting Ltd
RM1043iv,2,001b000003OCdYMAA1,Nautilus Consulting Ltd
RM1043iv,1,001b000003OCdyOAAT,scrumconnect ltd
RM1043iv,2,001b000003OCdyOAAT,scrumconnect ltd
RM1043iv,1,001b000003OCdYQAA1,Neueda Consulting
RM1043iv,2,001b000003OCdYQAA1,Neueda Consulting
RM1043iv,4,001b000003OCdYQAA1,Neueda Consulting
RM1043iv,1,001b000003OCdYUAA1,NOMENSA LTD
RM1043iv,2,001b000003OCdYUAA1,NOMENSA LTD
RM1043iv,3,001b000003OCdYUAA1,NOMENSA LTD
RM1043iv,4,001b000003OCdYUAA1,NOMENSA LTD
RM1043iv,1,001b000003OCdYZAA1,Opencast Software Europe Limited
RM1043iv,2,001b000003OCdYZAA1,Opencast Software Europe Limited
RM1043iv,1,001b000003OCdZ0AAL,Prederi Limited
RM1043iv,2,001b000003OCdZ0AAL,Prederi Limited
RM1043iv,1,001b000003OCdZiAAL,Softwire Technology Limited
RM1043iv,2,001b000003OCdZiAAL,Softwire Technology Limited
RM1043iv,1,001b000003OCdZMAA1,Roc Technologies Ltd
RM1043iv,2,001b000003OCdZMAA1,Roc Technologies Ltd
RM1043iv,1,001b000003OCdZNAA1,Rowe IT Limited
RM1043iv,2,001b000003OCdZNAA1,Rowe IT Limited
RM1043iv,1,001b000003OCdZYAA1,Public Consulting Group UK Limited
RM1043iv,2,001b000003OCdZYAA1,Public Consulting Group UK Limited
RM1043iv,1,001b000003OCe0hAAD,Chaucer Group Limited
RM1043iv,2,001b000003OCe0hAAD,Chaucer Group Limited
RM1043iv,2,001b000003OCe1PAAT,Netsource Limited
RM1043iv,1,001b000003OCe25AAD,Amberlight Partners
RM1043iv,2,001b000003OCe25AAD,Amberlight Partners
RM1043iv,4,001b000003OCe25AAD,Amberlight Partners
RM1043iv,2,001b000003OCe2eAAD,Redesmere Limited
RM1043iv,1,001b000003OCe2gAAD,Komodo Design Ltd
RM1043iv,2,001b000003OCe2gAAD,Komodo Design Ltd
RM1043iv,1,001b000003OCe2UAAT,Digital Craftsmen Limited
RM1043iv,2,001b000003OCe2UAAT,Digital Craftsmen Limited
RM1043iv,1,001b000003OCe2XAAT,Nasim Consulting Limited,
RM1043iv,2,001b000003OCe2XAAT,Nasim Consulting Limited,
RM1043iv,4,001b000003OCe2XAAT,Nasim Consulting Limited,
RM1043iv,1,001b000003OCe3PAAT,Computer Network Defence Ltd
RM1043iv,2,001b000003OCe3PAAT,Computer Network Defence Ltd
RM1043iv,3,001b000003OCe3PAAT,Computer Network Defence Ltd
RM1043iv,4,001b000003OCe3PAAT,Computer Network Defence Ltd
RM1043iv,1,001b000003OCe3tAAD,C3IA Solutions Ltd
RM1043iv,2,001b000003OCe3tAAD,C3IA Solutions Ltd
RM1043iv,1,001b000003OCe3yAAD,DCV Technologies
RM1043iv,2,001b000003OCe3yAAD,DCV Technologies
RM1043iv,4,001b000003OCe3yAAD,DCV Technologies
RM1043iv,1,001b000003OCe46AAD,QA Consulting Services Limited
RM1043iv,2,001b000003OCe46AAD,QA Consulting Services Limited
RM1043iv,1,001b000003OCe4kAAD,Maywoods Ltd
RM1043iv,2,001b000003OCe4kAAD,Maywoods Ltd
RM1043iv,1,001b000003OCe4vAAD,Made Tech Ltd.,
RM1043iv,2,001b000003OCe4vAAD,Made Tech Ltd.,
RM1043iv,1,001b000003OCe4xAAD,City81 Limited
RM1043iv,2,001b000003OCe4xAAD,City81 Limited
RM1043iv,1,001b000003OCe5oAAD,Metadata Consulting Limited
RM1043iv,2,001b000003OCe5oAAD,Metadata Consulting Limited
RM1043iv,1,001b000003OCe5pAAD,Perform Green Ltd
RM1043iv,2,001b000003OCe5pAAD,Perform Green Ltd
RM1043iv,2,001b000003OCe7dAAD,Kamino-IT Limited
RM1043iv,1,001b000003OCe7iAAD,Hive IT Limited
RM1043iv,2,001b000003OCe7iAAD,Hive IT Limited
RM1043iv,3,001b000003OCe7iAAD,Hive IT Limited
RM1043iv,4,001b000003OCe7iAAD,Hive IT Limited
RM1043iv,2,001b000003OCe7LAAT,Intelletec
RM1043iv,1,001b000003OCe8FAAT,Cloudoko Ltd
RM1043iv,2,001b000003OCe8FAAT,Cloudoko Ltd
RM1043iv,1,001b000003OCe93AAD,AHE Partnership Limited
RM1043iv,2,001b000003OCe93AAD,AHE Partnership Limited
RM1043iv,1,001b000003OCe99AAD,Roke Manor Research Limited
RM1043iv,2,001b000003OCe99AAD,Roke Manor Research Limited
RM1043iv,1,001b000003OCe9UAAT,BT48
RM1043iv,2,001b000003OCe9UAAT,BT48
RM1043iv,1,001b000003OCeAHAA1,Kellogg Brown & Root Limited
RM1043iv,2,001b000003OCeAHAA1,Kellogg Brown & Root Limited
RM1043iv,1,001b000003OCeAMAA1,Babcock Information Analytics and Security Limited
RM1043iv,2,001b000003OCeAMAA1,Babcock Information Analytics and Security Limited
RM1043iv,4,001b000003OCeAMAA1,Babcock Information Analytics and Security Limited
RM1043iv,1,001b000003OCeC7AAL,Balance ICT Limited
RM1043iv,2,001b000003OCeC7AAL,Balance ICT Limited
RM1043iv,1,001b000003OCeC9AAL,Be Different Ltd,
RM1043iv,1,001b000003OCeCcAAL,C J Roberts Consulting Limited
RM1043iv,2,001b000003OCeCcAAL,C J Roberts Consulting Limited
RM1043iv,1,001b000003OCeDeAAL,Cyber-Duck Ltd
RM1043iv,4,001b000003OCeDeAAL,Cyber-Duck Ltd
RM1043iv,1,001b000003OCeDtAAL,De Voil Consulting Limited
RM1043iv,2,001b000003OCeDtAAL,De Voil Consulting Limited
RM1043iv,1,001b000003OCeE3AAL,Digital Skills Ltd
RM1043iv,2,001b000003OCeE3AAL,Digital Skills Ltd
RM1043iv,2,001b000003OCeExAAL,Fongops Limited
RM1043iv,1,001b000003OCeFcAAL,i3Works Ltd
RM1043iv,2,001b000003OCeFcAAL,i3Works Ltd
RM1043iv,1,001b000003OCeFTAA1,Hallnet Ltd,
RM1043iv,1,001b000003OCeGGAA1,K2 Consulting Partners
RM1043iv,2,001b000003OCeGGAA1,K2 Consulting Partners
RM1043iv,1,001b000003OCeGHAA1,Kaasv Consulting Ltd
RM1043iv,2,001b000003OCeGHAA1,Kaasv Consulting Ltd
RM1043iv,1,001b000003OCeGnAAL,Marjolo Partners Ltd
RM1043iv,2,001b000003OCeGnAAL,Marjolo Partners Ltd
RM1043iv,1,001b000003OCeGpAAL,Marvell Consulting Limited
RM1043iv,2,001b000003OCeGpAAL,Marvell Consulting Limited
RM1043iv,2,001b000003OCeGrAAL,Match Performance Solutions Limited
RM1043iv,1,001b000003OCeGXAA1,Leading Resolutions Ltd
RM1043iv,2,001b000003OCeGXAA1,Leading Resolutions Ltd
RM1043iv,1,001b000003OCeGyAAL,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,
RM1043iv,2,001b000003OCeGyAAL,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,
RM1043iv,4,001b000003OCeGyAAL,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,
RM1043iv,1,001b000003OCeH2AAL,Mindwave Ventures Limited
RM1043iv,2,001b000003OCeH2AAL,Mindwave Ventures Limited
RM1043iv,1,001b000003OCeH4AAL,MMT Ltd
RM1043iv,2,001b000003OCeH4AAL,MMT Ltd
RM1043iv,1,001b000003OCeHgAAL,Pair Digital Limited
RM1043iv,2,001b000003OCeHgAAL,Pair Digital Limited
RM1043iv,1,001b000003OCeHUAA1,Oliver Bernard
RM1043iv,2,001b000003OCeHUAA1,Oliver Bernard
RM1043iv,1,001b000003OCeI6AAL,Project IF Ltd,
RM1043iv,2,001b000003OCeIdAAL,Satigo Ltd
RM1043iv,2,001b000003OCeIeAAL,Scalar Consulting Ltd
RM1043iv,1,001b000003OCeIjAAL,Security Alliance Limited
RM1043iv,2,001b000003OCeIjAAL,Security Alliance Limited
RM1043iv,1,001b000003OCeIKAA1,Reason Digital Limited,
RM1043iv,1,001b000003OCeIxAAL,Sigma Consulting Solutions Ltd
RM1043iv,2,001b000003OCeIxAAL,Sigma Consulting Solutions Ltd
RM1043iv,3,001b000003OCeIxAAL,Sigma Consulting Solutions Ltd
RM1043iv,4,001b000003OCeIxAAL,Sigma Consulting Solutions Ltd
RM1043iv,1,001b000003OCeJCAA1,Spika Limited
RM1043iv,2,001b000003OCeJqAAL,Teknikally IT Ltd
RM1043iv,1,001b000003OCeJTAA1,Studio 24 Ltd
RM1043iv,1,001b000003OCeK1AAL,The Web Usability Partnership Ltd
RM1043iv,2,001b000003OCeK1AAL,The Web Usability Partnership Ltd
RM1043iv,3,001b000003OCeK1AAL,The Web Usability Partnership Ltd
RM1043iv,4,001b000003OCeK1AAL,The Web Usability Partnership Ltd
RM1043iv,1,001b000003OCeK7AAL,TM Management Solutions Limited (trading as Cognita Projects),
RM1043iv,1,001b000003OCeKNAA1,Us-Creates Ltd
RM1043iv,2,001b000003OCeKNAA1,Us-Creates Ltd
RM1043iv,1,001b000003OCeKPAA1,Userlab Ltd
RM1043iv,2,001b000003OCeKPAA1,Userlab Ltd
RM1043iv,3,001b000003OCeKPAA1,Userlab Ltd
RM1043iv,4,001b000003OCeKPAA1,Userlab Ltd
RM1043iv,1,001b000003OCeKqAAL,Wilson Fletcher
RM1043iv,2,001b000003OCeKqAAL,Wilson Fletcher
RM1043iv,1,001b000003OCeKyAAL,Zeb Consultancy
RM1043iv,2,001b000003OCeKyAAL,Zeb Consultancy
RM1043iv,1,001b000003OCfAgAAL,WorldReach Software Corporation
RM1043iv,2,001b000003OCfAgAAL,WorldReach Software Corporation
RM1043iv,1,001b000003U1sp8AAB,Certeco Limited
RM1043iv,2,001b000003U1sp8AAB,Certeco Limited
RM1043iv,1,001b000003V2yFPAAZ,Cadmidium Services Ltd
RM1043iv,2,001b000003V2yFPAAZ,Cadmidium Services Ltd
RM1043iv,3,001b000003V2yFPAAZ,Cadmidium Services Ltd
RM1043iv,1,001b000003VXeefAAD,Olive Jar Digital Ltd
RM1043iv,2,001b000003VXeefAAD,Olive Jar Digital Ltd
RM1043iv,4,001b000003VXeefAAD,Olive Jar Digital Ltd
RM1043iv,1,001b000003VXeejAAD,Perago-Wales Ltd
RM1043iv,2,001b000003VXeejAAD,Perago-Wales Ltd
RM1043iv,1,001b000003VXeeuAAD,Ranger4 Limited,
RM1043iv,2,001b000003VXeeuAAD,Ranger4 Limited,
RM1043iv,1,001b000003VXefYAAT,Stream Recruitment Limited,
RM1043iv,2,001b000003VXefYAAT,Stream Recruitment Limited,
RM1043iv,1,001b000003VXehZAAT,Expede IT Solutions Limited,
RM1043iv,2,001b000003VXehZAAT,Expede IT Solutions Limited,
RM1043iv,1,001b000003VXekhAAD,Incremental Group
RM1043iv,2,001b000003VXekhAAD,Incremental Group
RM1043iv,1,001b000003VXekSAAT,Hippo Digital Limited
RM1043iv,2,001b000003VXekSAAT,Hippo Digital Limited
RM1043iv,4,001b000003VXekSAAT,Hippo Digital Limited
RM1043iv,1,001b000003VXembAAD,TP Group plc
RM1043iv,2,001b000003VXembAAD,TP Group plc
RM1043iv,1,001b000003VXemmAAD,Wandelbox Limited,
RM1043iv,2,001b000003VXemmAAD,Wandelbox Limited,
RM1043iv,3,001b000003VXemmAAD,Wandelbox Limited,
RM1043iv,4,001b000003VXemmAAD,Wandelbox Limited,
RM1043iv,1,001b000003VXemOAAT,SVGC Limited
RM1043iv,2,001b000003VXemOAAT,SVGC Limited
RM1043iv,3,001b000003VXemOAAT,SVGC Limited
RM1043iv,1,001b000003VXeVwAAL,CloudThing Ltd
RM1043iv,1,001b000003VXeW5AAL,Convivio Team Ltd
RM1043iv,2,001b000003VXeW5AAL,Convivio Team Ltd
RM1043iv,1,001b000003VXeWgAAL,Equdos Services Ltd
RM1043iv,2,001b000003VXeWgAAL,Equdos Services Ltd
RM1043iv,1,001b000003VXeWOAA1,DEEP3 SOFTWARE LIMITED
RM1043iv,2,001b000003VXeWOAA1,DEEP3 SOFTWARE LIMITED
RM1043iv,1,001b000003VXeWtAAL,Frank Design Limited,
RM1043iv,1,001b000003VXeWZAA1,ECD Associates LTD,
RM1043iv,2,001b000003VXeWZAA1,ECD Associates LTD,
RM1043iv,1,001b000003VXeXbAAL,Lucid Support Services Limited
RM1043iv,2,001b000003VXeXbAAL,Lucid Support Services Limited
RM1043iv,4,001b000003VXeXbAAL,Lucid Support Services Limited
RM1043iv,1,001b000003VXeXUAA1,LAN 2 LAN LIMITED
RM1043iv,2,001b000003VXeXUAA1,LAN 2 LAN LIMITED
RM1043iv,1,001b000003VXeXWAA1,GOFORE UK LIMITED
RM1043iv,2,001b000003VXeXWAA1,GOFORE UK LIMITED
RM1043iv,2,001b000003VXkt7AAD,User Experience SL
RM1043iv,4,001b000003VXkt7AAD,User Experience SL
RM1043iv,1,001b000003VXl1WAAT,Dotted Eyes Solutions Limited
RM1043iv,1,001b000003WF1XuAAL,DAVID BRUCE RECRUITMENT LIMITED,
RM1043iv,2,001b000003WF1XuAAL,DAVID BRUCE RECRUITMENT LIMITED,
RM1043iv,1,001b000003Wp26SAAR,Digital Dragons Global Ltd
RM1043iv,2,001b000003Wp26SAAR,Digital Dragons Global Ltd
RM1043iv,1,001b000003YNeFdAAL,BLUELIGHTSDIGITAL LTD
RM1043iv,2,001b000003YNeFdAAL,BLUELIGHTSDIGITAL LTD
RM1043iv,4,001b000003YNeFdAAL,BLUELIGHTSDIGITAL LTD
RM1043iv,1,001b000003YNeYsAAL,3RD EYE VISION LIMITED,
RM1043iv,2,001b000003YNeYsAAL,3RD EYE VISION LIMITED,
RM1043iv,1,001b000003YNh1KAAT,TPG SERVICES LIMITED,
RM1043iv,2,001b000003YNh1KAAT,TPG SERVICES LIMITED,
RM1043iv,3,001b000003YNh1KAAT,TPG SERVICES LIMITED,
RM1043iv,4,001b000003YNh1KAAT,TPG SERVICES LIMITED,
RM1043iv,4,001b000003YO28TAAT,CRITERIA FIELDWORK LIMITED
RM1043iv,2,001b000003YODH6AAP,EVODIA LIMITED
RM1043iv,1,001b000003YOkLoAAL,LEVEL 5 WEBSITES LTD.,
RM1043iv,2,001b000003YOkLoAAL,LEVEL 5 WEBSITES LTD.,
RM1043iv,1,001b000003YOm2qAAD,MONITOR INTELLIGENCE SERVICES LTD
RM1043iv,2,001b000003YOm2qAAD,MONITOR INTELLIGENCE SERVICES LTD
RM1043iv,1,001b000003YOwyaAAD,MEDICAL DATA SOLUTIONS AND SERVICES LTD
RM1043iv,1,001b000003YPfnLAAT,ZAIKU GROUP LTD,
RM1043iv,2,001b000003YPfnLAAT,ZAIKU GROUP LTD,
RM1043iv,2,001b000003YPWTmAAP,SYNTECH SYSTEMS LIMITED
RM1043iv,1,001b000003YPXT7AAP,WE ARE SNOOK LIMITED
RM1043iv,2,001b000003YPXT7AAP,WE ARE SNOOK LIMITED
RM1043iv,1,001b000003Yt50gAAB,Purely Digital Services Ltd
RM1043iv,2,001b000003Yt50gAAB,Purely Digital Services Ltd
RM1043iv,1,001b00000444iPuAAI,BRUNSWICK COMPUTING LIMITED
RM1043iv,2,001b00000444iPuAAI,BRUNSWICK COMPUTING LIMITED
RM1557.10,1,0010N000046HHWPQA4,CENTURYLINK LIMITED
RM1557.10,2,0010N000046HHWPQA4,CENTURYLINK LIMITED
RM1557.10,3,0010N000046HHWPQA4,CENTURYLINK LIMITED
RM1557.10,3,0010N000046TOJZQA4,Stance Global Limited
RM1557.10,3,0010N000046U9bTQAS,WINDY HAVEN LIMITED,
RM1557.10,3,0010N000046UOISQA4,KEEP IT SIMPLE LIMITED
RM1557.10,2,0010N000046V20nQAC,INNECTO PEOPLE CONSULTING LIMITED,
RM1557.10,2,0010N0000477hIUQAY,CITY SCIENCE CORPORATION LIMITED,
RM1557.10,3,0010N0000478LAwQAM,WEACCELERATE LIMITED,
RM1557.10,2,0010N000047o4riQAA,FAULTFIXERS TECHNOLOGIES LTD,
RM1557.10,2,0010N000048FSYWQA4,LOOKING LOCAL LIMITED
RM1557.10,3,0010N000048GjW0QAK,CRITERIUM GROUP LIMITED,
RM1557.10,2,0010N000048HSx8QAG,ENTCORP UK LTD
RM1557.10,3,0010N000048HSx8QAG,ENTCORP UK LTD
RM1557.10,2,0010N000048I0bhQAC,CYBANETIX LIMITED,
RM1557.10,3,0010N000048I0bhQAC,CYBANETIX LIMITED,
RM1557.10,3,0010N00004AyupFQAR,METEORIC LTD,
RM1557.10,3,0010N00004BKOzIQAX,ID CYBER SOLUTIONS LIMITED,
RM1557.10,2,0010N00004BkY2VQAV,TRILLIUM SYSTEMS LIMITED,
RM1557.10,2,0010N00004BlE8tQAF,PUBLIC GROUP INTERNATIONAL LIMITED,
RM1557.10,3,0010N00004BlE8tQAF,PUBLIC GROUP INTERNATIONAL LIMITED,
RM1557.10,3,0010N00004BoWIiQAN,SHARED SERVICES AGENCY LIMITED,
RM1557.10,2,0010N00004CRKlOQAX,CENTIUM SOFTWARE PTY LTD,
RM1557.10,3,0010N00004CUWmwQAH,ILLUMINET SOLUTIONS LIMITED,
RM1557.10,3,0010N00004cYnIJQA0,CODE RED GROUP LIMITED,
RM1557.10,3,0010N00004DMNkHQAX,EARLE & GOMES LIMITED,
RM1557.10,3,0010N00004dO0orQAC,CMC PARTNERSHIP CONSULTANCY LTD,
RM1557.10,2,0010N00004DtqKRQAZ,JCMP LIMITED,
RM1557.10,3,0010N00004DtqKRQAZ,JCMP LIMITED,
RM1557.10,3,0010N00004e8oX5QAI,LIFECYCLE TECHNOLOGY SERVICES LIMITED,
RM1557.10,3,0010N00004FdiLLQAZ,TWENTY SEVEN CONSULTING LTD,
RM1557.10,3,0010N00004FdmWSQAZ,SHARMA CONSULTING SERVICES LIMITED,
RM1557.10,1,0010N00004FeNdSQAV,NOC365 LTD,
RM1557.10,2,0010N00004FeNdSQAV,NOC365 LTD,
RM1557.10,3,0010N00004FeNdSQAV,NOC365 LTD,
RM1557.10,3,0010N00004FeQgyQAF,TRANSFORMING HEALTHCARE CONSULTANCY LIMITED
RM1557.10,3,0010N00004FeQL7QAN,VIDHUR SOLUTIONS LTD,
RM1557.10,3,0010N00004Ff25wQAB,EVASEC LTD,
RM1557.10,3,0010N00004GMXExQAP,SILVER STAG DIGITAL LTD,
RM1557.10,1,0010N00004GPCf1QAH,ITPM CONSULTING LTD,
RM1557.10,2,0010N00004GPEIiQAP,DEBIGNO LIMITED,
RM1557.10,2,0010N00004hP2L9QAK,PEOPLEFLUENT LIMITED,
RM1557.10,3,0010N00004HwUR9QAN,SMARTLYTICS CONSULTANCY LIMITED,
RM1557.10,2,0010N00004jgykkQAA,AXIELL ALM LIMITED,
RM1557.10,3,0010N00004JtfskQAB,JBi Digital,
RM1557.10,3,0010N00004Ky3UwQAJ,HUMPHRIES TECHNOLOGY LIMITED,
RM1557.10,3,0010N00004L15sbQAB,CONNEX NETWORK SOLUTIONS LTD
RM1557.10,2,0010N00004L1B0mQAF,EclecticIQ B.V.,
RM1557.10,3,0010N00004PjwpZQAR,CODIFICATION LTD,
RM1557.10,3,0010N00004PjwvwQAB,HOUDINI LTD,
RM1557.10,1,0010N00004PjwvxQAB,SEVERNSOFT LIMITED,
RM1557.10,2,0010N00004PjwvxQAB,SEVERNSOFT LIMITED,
RM1557.10,3,0010N00004PjwvxQAB,SEVERNSOFT LIMITED,
RM1557.10,3,0010N00004PjwvyQAB,4ARMED LIMITED,
RM1557.10,3,0010N00004PjwvzQAB,AARDVARK ASSOCIATES LTD
RM1557.10,3,0010N00004Pjww0QAB,ADVANCE SEVEN LIMITED,
RM1557.10,3,0010N00004Pjww1QAB,AERICE CONSULTING LIMITED,
RM1557.10,3,0010N00004Pjww2QAB,AFFINUS LIMITED,
RM1557.10,2,0010N00004Pjww3QAB,AGILEASSETS LTD,
RM1557.10,3,0010N00004Pjww4QAB,AGILESPHERE CONSULTING (UK) LIMITED,
